comment,label
first thanks much sir actually used use website learning java zero knowledge programming shifted mechanical stream website crystal clear explanation java even compared w3schools sir please please please please please please conduct instructor led java classes early waiting java classes one explaining clearly could able understand others channels one hope grateful u teach java dont content creators website crystal clear explanations getting huge roof doubts iam unable solve java tutors google working money students future please change way teaching india even though videos might lengthy want beautiful crystal clear explanation think u know durga soft videos lengthy even though lengthy top channel programming india please make crystal clear explanation java even videos lengthy people want concept length even pay fee videos needs hard work teach hope u conduct instructor led classes thank u much share video friends family members also people dont know thank much family good life may god bless,2
finally youtub,2
httpswwwprogramizcom free learn yes must say awesom,2
love see ur channel take ur website awesom,2
ive already completed web version enjoyable youtube thanks unit many many thanks programid lov,2
searching good source im glad programid youtub,2
im glad see youtube im waiting java seri,2
happy see guys youtube platform far learning site programid,2
good see programid youtube channel,2
great initiation team,2
awesome sir looking good python lecture finally foundthankyou making interesting first tm im watching whole lecture video without getting bored thanks sir,2
well explained appreciate presentation skil,2
great info cant wait dive deep,2
excellent present,2
awesome man thanks lot video,2
videos r really helpful sir thank making things easy interesting understand,2
programming first compiler used lov,2
randomly searched found channel well explained thanks lot sir really help,2
8th class dont known exact meaning coding python challenged brother coder got confidence defeat brother thanks teaching many people also giving confidence thank,2
thanks lot gorkhali man,2
thank series im new programming havent got clue help get started boost confidence coding wish luck,2
make coding easy sleeping thank u much,2
u r good sir,2
thank much 8th grade always wanted code made easy fun,2
,2
love dont skip ads get money,2
like last portion video thats revision part way topics explan,2
watched whole 2 skippable ads guy deserve nepal ho ni,2
bro best free python course tq,2
finally got way start python programming video really help,2
guy inch knows cra python helpful guys amazing need,2
recommend 11th class batch opted ip,2
go unit sir,2
sir studying class 8 much interested coding tried websites ur website awesome following your youtube videos also well taughtthank much sir,2
really good job bro 12th cs student attending online classes pandemic era even seen python window debut video gave us idea python working thanks bro,2
guys really really really great thank effort love bangladesh,2
always knew make youtube channel sir,2
print valuable informatics video printoutput-a valuable informatics video,2
exciting videos websit,2
get stuck used refer website helpful great job thank,2
click run button programid python online compiler nothing happens time shell keeps showing re-establishing connection server im using opera browser linux ubuntu tested code onlinegdb worked fine content provided programid great thank brazil,2
brother know kathmandu valley nepal love nep,2
big fan website learn total c programming help websit,2
beautifully explained even website following since year better training step step thanks appreciate effort,2
super bro,2
nice video try master basic fundamentals python,2
great video wait,2
nice video thank lik,2
serious bro chill btw thanks mini project,2
keep good work soul hai want see smil,2
seventh-grader thinking taking computer science high school helped lot surely stay tun,2
big fan sir pls reply pl,2
thought python programming difficult video made life easier thank much sir continue noble work enlightening l,2
soul dai natural tutor,2
want kinds projects 33,2
fun,2
thanks video showed use software stick nodes api much easy deploy,2
always enjoy marks videos definately purchasing deployment course day,2
use flask tutorial still amaz,2
switched dmy get course lucky already got june really great courses average got restframework courses well highly recommend,2
thank much helpful video,2
great info pythonanywher,2
understood scale scale means thank,2
amount options available things internet overwhelming video concise helpful 1 subscrib,2
even though youre still small channel potential bought advanced tango course one best courses ive ever bought,2
thanks super helpful resources option 3 would like learn set managed decker orchestration servic,2
thanks lot video maybe saved life select way deploy difficult stressful decis,2
thank much creating high quality content love pakistan,2
learning python videos helps lot thx sir,2
though question didnt get answered wait next na session however im glad subscribed pro today got try cool featur,2
thank much sir answering quest,2
love explanations helps clear lot things thank much,2
thx answering quest,2
thank much programid pro really incredible learned lot soon easy use money well invested haha,2
1053 cool design could done different imagine airport authorities asking device someone explain bomb count tim,2
yyyy 7 million lets good,2
7 million sub,2
finally tech youtube uses 219 aspect ratio instead 169 xd love videos man 3,2
never thought would ever see ab rgb rickrol,2
congratulations 7m subscrib,2
like 102,2
304id youre filming showcase shortcut phone looked greatly colors hop,2
thank much supperhacker87ig great job youre really best,2
got mine fixed instantly mightycracks dude legit,2
thanks mightycracks unlock,2
thanks mightycracks unlock,2
quality videos get better every time damn,2
run nicely done indeed got new fan,2
655 love,2
else randomly found channel watching videos daily th,2
clickbait gg vid,2
hilari,2
liked video see cat,2
dude guys awesome spends thousands video,2
840 flash,2
absolutely clear concise explanation everything one needs know get started excellent brush-up havent used excel awhile delivery articulation presentation exceptional great teacher thank much,2
much inform,2
amazing nice tutori,2
thank tutorial rey explan,2
really helped lot,2
easy understand language perfect video,2
quality content concise description clear information superb thank much tutorial helped lot people includ,2
informative useless stuff,2
really good keep,2
awesome video thank,2
ok,2
thanks medio helpful learn eel,2
thank beautiful sess,2
great video,2
learned great deal thank subscription channel gift,2
need videos like learnt lot,2
great teacher explosive precis,2
thanks video watched one two video stated resume knew basic microsoft excel boom got job already work month,2
thank much sir excellent description excel spread sheet say worthwhile watch learn fullest means watching single video learnt every thing due simpler way explaining contents basics excel recommend every one searching learn excel sheet must see video also wish appreciate perfect style teaching transferring knowledge learners thank,2
wonderful video,2
much helpfulthank,2
video awesom,2
ive learned 2 things reading comments first lie interviews second universities teach nothing valu,2
thank much ive trying know use app cause computer dont know whats thank help lot studi,2
starting new career excel used everyday thanks video know use excel thank much,2
helpful thank much,2
thank sharing information greatly appreci,2
consistent clear thanks bro nice tutorial beginners thanks bro,2
thank sharing knowledg,2
god bless family signed subscriber big help everyone whose escape computer course college going play basketball drinks beer result regret,2
excellent tutorial great pleasure watching video learn,2
watched video shortest writ,2
sri lanka education worst disgusting thing even life ever one best,2
helpful video,2
thank use results get laboratori,2
great coverage clarity explan,2
excellent - much than,2
clear cryst,2
nicely explained thankyou,2
thanks much helps alot even though knew littl,2
clear concise explanation tutorials great learning brushing youre little rusty using excel highly recommend tutori,2
excellent understanding helpful new comment want learn basics excelcarri,2
love amazing learn great video,2
well explained thank much,2
great tutorial perfect 58 year old semi computer savvy brain,2
best,2
used fear using excel glad came across video absolutely clear concise explanation everything one needs know get started delivery articulation presentation exceptional great teacher thank much,2
nice class brown,2
great share tutorial teacher success good luck,2
bravo,2
good thank sir,2
thank much also phone vers,2
great tutori,2
good straightforward,2
thank im learning excel learning youtube video invalu,2
watching vid case mom comes home thought iam response child,2
thank much first time watching videos great came learn excel thats thx big thumb,2
really taught well teacher taught u best subscribed channel knowledge cont,2
thanks really needed refresh memory basics job im starting tomorrow,2
good sir,2
thanks alot man helped alot allahgod help,2
thank wonderful explan,2
love comments people lied but able use excel find work said im also reason start job tomorrow lied ass knowing microsoft office also shootout one guy time stamped everything comment sect,2
god bless saved job interview thank,2
looking kind videos learn python finally got glad learn python tutorial love units present,2
never imagined learning python would fun like simple clear use language able understand every bit,2
thanks im trying make text-based rpg really help,2
take inputs time python using single line stat,2
please make videos midpoint circle drawing bresenhams circle draw,1
bought courses dmy talented teacher keep producing quality material java course coming along looking forward,1
hope u ok everything going muslims index 3,1
take notes see videos help,1
one suggestion possible provide link github links implementation videos well ive tried watch videos implement java every time mess want cross-check implementation reference code would help lot post links implementation algorithms thank,1
absolute genius extremely helpful understanding content much better professors university thank much btw probably publish videos dp create dp formula problems different kind dp problem formula creating would publish videos np np complete watched video np np complete problem talk prove problem np complete detail use reduction prov,1
sir please upload approximation algorithms videos also abdulbari,1
asslamualikum dear honorable sir know,1
sir u please explain - online algorithms 1 online euclidean spanning tree problem solved greedy method 2 online k- server problem greedy algorithm solve problem defined planar tre,1
please please someone explain find optimal parenthesization matrix-chain product whose sequence dimensions 5 10 3 12 5 50 6,1
matrix multiplication 130 matrix chain multiplication 443 example problem 3357 time complexity 5020 hope help,1
sir u god waiting next video pl make soon sir,1
example 3359,1
sir please delete first one quite helpful saving tim,1
may go bathroom pleas,1
lacross,1
66 86,1
value k table 14 2 2 put parentid a1 a2 a3 a4 final answ,1
side ho jay kiji sir screenshot,1
330000,1
ye sir hindi bold baht each raga kyu anne desk baht poor people hai jo class effort nazi kr page hai soi request sir please speak hindi,1
please consider making previous video private enlist abdul bari,1
operating system computer network computer organization plz create video,1
time 4713 sir sum k1 66 86 sir,1
hey,1
sir please make detail video expression trees write program c,1
hello sir plz make video red black tre,1
sir java videos incomplete please upload video java dmy buy,1
requirement subtitle working obstacles watching lower content white board,1
use greedy algorithm,1
abdul bari wanted ask doubts kindly provide platform discuss doubts please sir,1
sir course coming dmy pleas,1
hi sir sri leak chennai doubt regarding dp problem ques httpspracticegeeksforgeeksorgproblemsfind-optimum-operation0sir dp solution easy dont know works could please explain logic sir im looking explanation thanks adv,1
thats great teaching techniques amazing thanks lot make videos another topics subjects gt syllabus,1
sir please upload videos machine learning subject semester much data available anywhere possible please tri,1
one day examination talk,1
sir buy course mastering data structures algorithms using c c thats available life time specific timeduration interested buy course available dmi,1
5114,1
going release java course sir,1
sir bought ur c course yesterday may know many days access unlimit,1
sir,1
clearer time sir thank 36 3 2 5 must 66 86 though,1
heres implementation java httpsgistgithubcomritamchakrabortyda1b8ab58ee0109116dfc2ac7e9c1a27,1
sir please add sections like dynamic programming important topics data structures dmy cours,1
nice video btw thats associative property distribut,1
httpswwwyoutubecomwatchvesdcg4sk,1
two,1
hi abdul sir please make whatsapp group students discus problems help students alot,1
sir please delete previous video mcm,1
sir please please upload video managers also onion lis problem,1
amazing professor admire much answer every possible question regarding every topic instead stating formulas deserve standing applause sirthank much sirkeep kinds videos sir helps millions studentsone request want make please explain asymptotic greater detail,1
assalamualaikum teacher may alla give great reward knowledge teach aamiiiin teacher want learn parallel programming system programming using cc dmy please her,1
randomized algorithms needed sir thank much videos helped us lot may plz make videos randomized quicksort hiring problem,1
sir able buy ur dmy course using indian debit cardwhat,1
2x,1
sir please please make course algorithms dmy codes algorithms also like one data structur,1
sir pls make dio red black tre,1
protect timewatch 15x perfect,1
price dmy courses keeps varying muchfrom 700 11000,1
respected sir like way teaching could plz make videos sorting techniques like radio sortshell sort etc,1
sir plz recommend book data structures algorithms could refer along dmy cours,1
sir please make core cs subject courses dmi,1
aaaaaa na beau,1
thank u sir ur effort providing detail explanation topic u plz make video read technical subject get mastered subject cse like compiler designdbmsand co computer organisationhave tricky concept plz give advice learn teach others like u,1
sir one important question necessary write algorithm every problems find direct solution every problem exam writ,1
sir could start teaching python programming would really help,1
sir doesnt change resultant table doesnt matter long term however 4518 36 3 x 2 x 5 66,1
sir u come machine learning algorithms plzzzzzzz prepare machine learning video,1
take 3 dance - abdul bari,1
sir welcome back expecting new videos data structur,1
love sir please make videos system design,1
sir uploaded video 15 puzzle problem plaza,1
sir wanna like wanna know every thing know u learn things perfectly ps im really curi,1
please course dms wel,1
sir plz add space complexity c code competition exam,1
complex,1
say could find problem,1
say could find problem,1
sir finding value c 00 c 11 time first term applicable value k win add equal zero considering term got doubt please reply sir,1
absolute ballad,1
many engineers give lik,1
thanks sir two questions 1 c00 equal w00 formula cij win minikjcik-1 ck 2 example cost c11 c23 minimum k2 k3 k choose please guid,1
sir calculating cij ij took 0 instead win know wont k get minimum c shouldnt win left final value missing someth,1
sir program,1
sir please videos algorithms ne,1
advance part algorithm,1
sir please explain graph matching demands blossom algorithm compute augmenting path pleas,1
isnt null check also comparison square nod,1
hi sir may check course content course mastering algorithm data structure course dmi,1
cost c00c11c22c33c44 23111 respect,1
sir please continue java series eagerly wait,1
assalamualaikum sir g course automata watching kashmir univers,1
please upload video tripartite graph augmentation concept,1
sir please continue java series plz sir youre seriously best teacher keep good work,1
sir explain things easy way thats bought courses dmy sir plz make courses computer networks competitive programming etc,1
sir plzzzzzzzzzzzzzzz make videos automata computation theory computation automata plzzzzzzzzzzzzzzz sir ur way learning great thank sir,1
u soo well sir please upload many algorithm u anand video aslothank much,1
sir please make video red black tree operations including joining split,1
thanks sharing isnt b-tree order 3 2 keys 3 leaves better scenario,1
sir big fan explanation unique please sir upload video data structur,1
sir telling gap real life theoretical main gap hai,1
please upload lecture midpoint circle eclipse algorithm graph,1
3556this error right always p2dy-dx,1
watch video 175x thank lat,1
circa numerical done assuming point x1 y1 x2 y2,1
thing really enjoy lecture please teach everything learn entire lif,1
sir video sunderland line polygon clipping algorithm,1
algorithm applies m1 let know missing something thanks amazing explan,1
wrong defining next - pk 2 0,1
hello 4000 p0 ie-5 yy 2,1
content computer graphics needed either dmy course youtube video,1
please provide midpoint circle also,1
watch speed 15x perfect understand bett,1
expecting mid point circle algorithm detail,1
sir please upload videos related circle algorithm,1
slopes less 1,1
anyone trying figure implement 1 c implementation created pseudo code wiki replace classes thats foundlike vector color classes cr,1
sir pls make lecture course python also,1
c d1 formula,1
take 2-3 examples teach th,1
algorithm initial value p computed erroneously 2dy-dx nonetheless thank great video,1
show 3739 tou use red color marker delta p2dy-dx also use p2dx-dy know dx2-x1 dmy2-y1,1
anyone explain subtract pk next priest - pk mean ref,1
sir happen x less x2,1
pseudocode wrong somehow try 00 42,1
sir also explain daa paper mca syllabus,1
pls sir make video bresenhms circle draw also pl,1
explain mid point circle concept computer graph,1
sir ak video bresenhams circle drawing algorithm bna divid,1
3556 p2dy-dx p2dx-di,1
please make video midpoint circle algorithm bresenhams circle algorithm,1
really possible get next - pk 0 analyzing conditions come instead conditions pk 0,1
sir please make another video circle draw,1
line end points 1018 158 please solv,1
slope0,1
start 1130,1
sir sorry anne yeh gala kray job home next khi pta hi hai toh compare ese kra aap vara sir pk liking tha von had xk1 yk1 ke bare tata hai next like kr alone ques dbd kr day,1
adorable videosindeed plz upload videos computer graph,1
simply bring videos computer graphicsits really ne,1
sir 2dy-dx instead 2dx-di,1
sir really great teaching influence every students totally satisfied lectures hope make videos computer graph,1
sir plz discuss topic bresenhams circle algorithm asap,1
sir plz make course java help us crack interviews also help us coding round,1
understand cg thanks sir valuable videos please update acc top mca 3 sem syllabus also make not,1
sir please provide video mid point circle drawing algorithm,1
thank much sir pls keep making video,1
please make medio bresenhem circle drawing algorithm exampl,1
sir please post circle generating algorithm cg,1
sir pls post circle drawing algorithm,1
knew dave att customer service algorithm wizard,1
sir mistakes 3600 check itm r8,1
explain point use bresenham algorithm dont finished whole point end point like 2 2 -- 5 10 etc,1
sir please made videos c program,1
sorry 3556 p2dy-dx p2dx-dy lecturer greater attending normal class thank also great lecturer analysis algorithm known time complexity thank,1
p 2dy-dx please correct,1
case m1,1
sir slight mistake decision parameter algorithm p2dy - dx,1
sir please make videos computer graphics much need,1
2445 constant effect decision sir,1
sir asalaamualaikum pk helps us decide pixel choose need deduce next - pk kindly help,1
sir pls make edits midpoint circle drawing algorithm midpoint ellipse drawing algorithm exams coming near understand lectures easili,1
sir pls make edits midpoint circle drawing algorithm midpoint ellipse drawing algorithm really waiting ur lecture short period tim,1
air kindly upload brushes circle drawing algorithm,1
sir condition x1x2,1
sir uh please upload video bresenhams circle algorithm,1
sir 3556 value p1 2dy - dx written 2dx - di,1
3556 p p2dy-dx instead p2dx-di,1
mra monday ki paper hai sr computer graphics ka plz mid circle point also clips also videos upload kr den bald,1
uploads plz mid circle point also clips also plaza,1
work lines whose slope less 1 right,1
sir last sem due alone survived algorithms seems help survive graphics well desperately wish teachers could explain lik,1
sir confusion decision variable p initial meaning also next please describ,1
sir 3606 isnt p2dy-dx written p2dx-dy great medio sir keep,1
sir plz upload video giving explanation ai algorithm,1
example 3800,1
sir titlebook written httpswwwamazoncomdata-structures-made-mohammed-abdul1546700315,1
sir please make videos line clip,1
good explanation sir make series computer graphics algorithm,1
sir please make video max flow min cut,1
p0,1
dimaag hil gay,1
also explanation starts 1446 thank lat,1
int takes 2 bytes memory computer manipulate 15 bits float takes 4 bytes computer manipulate 32 bits think reason float operations takes time make sense dda dx dy declared result division also integ,1
please upload circle drawing algorithm line clipping algorithm rotation algorithm,1
thank mirror great explanationplz make videos graphical theorems like polygon filling boundary fill algorithmplz army exams starting 30 marchplz help sir,1
sir pls make videos computer graph,1
implemented c hashfunction like would consider proper implementation algorithm,1
abdul bari one best teachers algorithms see video get matter hard topic wish teachers college like mr bari reading sir thank also make videos topics like system design,1
using base 10 would lead lot hash collisions like aef act hash function use base 30 would probability collision would reduce drast,1
hello one comprehensive dmy one youtub,1
sir come function taking constant time calculating code substringit take time operating substring adding valueplz help understand,1
please put link donation love donate channel,1
mr bari good man pray continue good work please let us know theres way viewers help support,1
come brazil,1
sir think improve video quality reduce sound,1
421 close achieving great,1
2019 april end gam,1
dont proof tried alphabetical sort based hash function get collision multiplied powers 26 assuming string contain lowercase charact,1
thank much excellent work avoid multiplying 10ms concatenating digits sorry sounds na,1
also one thing still spurious hits although chances less example hash code dab 421 hash code dak also 421,1
great explanation sir add worst case time complexity oman-m1 since n-m1 possible substrings size need number iterations compare substring pattern please check link crystal clear clarity httpscsstackexchangecomquestions10258time-complexity-of-rain-harp-matching-algorithm,1
well afterprefix-sum-optimization--- rain-harp work,1
sir pls make video string matching using naive algorithm,1
define robin harp also string matching modulo q11 many spurious hit rain harp matches counter next t3141592653589793 nd pattern p26how solv,1
oh wait think im familiar rolling hash fan,1
sir kindly make medio rear4r5blow fight fish algorithm,1
sir would really helpful u included actual algorithm,1
still drawback funct,1
dear sir want ask decide hash function way think like detect,1
join c course udemycom price 1099 750 url httpswwwudemycomcpp-deep-divecouponcodelearncpp course covers topics basics advance level every topic covered greater detail suitable examples suitable academics industri,1
sir perform big number232that lead higher chances spurious hitsbecause values hash function small ranges1 10,1
sir please try make one video lecture string matching finite automata,1
sir make video string matching finite automata,1
rain-harp also useful matching multiple patterns simultan,1
koda lecture sir,1
thank much sir please make videos compatibility desirable undesirable problem,1
sir please upload videos graph algorithms trees portion every one faces problems- 1detect cycle directed graph directed graph algorithms like hamiltonian etc 2other types trees like red-black trees b trees greater depth 3topological sorting dag graph-related algorithms feel beneficial us yet covered reading comment please like know read,1
dear sir compiler design tutorials way explain awesom,1
anyone know order watch videos playlist algorithms youtube one data structures algorithms dmy take dmy course would cover youtube wel,1
sir please make videos mid point circle mid point ellipse algorithm also asap,1
1241 top recursion tree 3 think answer wrong explain,1
alla bala key indian hai jan aaa ink wha sy ye smh aaa,1
awesome explanations would better explain addition made diagonal element match found max two taken else helps understanding problem solution deep,1
wish english subtitle closed rationing accessibility support,1
whats difference dmy course video,1
day dollar adam aqqqqq,1
thank sir please could video longest increasing subsequent also,1
last else statement choose maximum value reason choose maximum valu,1
1500 dynam,1
q1 please explain dont take matched first two rows q2 repetition words row column means add diagonal element please reply asap exam within week thank,1
please also add algorithm problem video atleast give notes algorithm,1
sir dont know runs audio hes really really bad doesnt know hes audio almost videos clipping way boost volume level maybe gain mic set high prob,1
excuse sir recurrence relation lcs algorithm nm tn-1m nm-1 1,1
solve via backtracking right,1
great explanation would awesome could explain derived algorithm,1
really great explanation could explain approach took get dp algorithm rather saying bottom top,1
hello fellow community could problem solved complexity using dp,1
first thank much sir teaching tactic problem much easiest way sir u provide code dynamic programming approach thank,1
rasgulla mouth teach,1
sot again hai,1
explain deletion method,1
sir cant understood find median,1
sir find median even numb,1
sir could please upload b-tree program c practical implement,1
aya menu devudayya,1
spr sir,1
happened 338,1
sick jacket,1
sir mir bag chepparuenka sam hashing koda videos pettara,1
httpsstackoverflowcomquestions870218differences-between-b-trees-and-b-tre,1
nit durgapurian xd,1
bmc discovery add specialists remote projects made germany httpswwwxingcomprofilekarimibrownwebprofil,1
please dont use enterprise manager teachingplease use command prompt help commands otherwise helpful team,1
english make hacchi babu,1
pls explain overflow unable understand whats use workflow,1
hahaadad im tri,1
bo book,1
want learn code youre cool,1
whats nam,1
know wasnt even cod,1
illiteracy rate drops 0,1
simple man see curly brackets click,1
,1
name,1
casually explain,1
bibliography end paper shouldnt numbering get number without erasing rest numb,1
time month els,1
love video please dont ever tak,1
breaks button light gray please help,1
maybe microsoft word important issue please improve ui many people use nothing button seems easy useunderstand make oper,1
hi please tell delete blank page occurred page one process thank adv,1
link previous option highlight,1
working followed steps end document pages number 1,1
try delete page numbers previous pages lose ones want anyone know fix,1
thank doubt wondering want separate project three sections going numerals first section second third sections want numerals second abc numerating style third 123 numerating style know,1
doesnt work works page one cover page still number delete delete page numbers hard,1
ive gone steps exactlybut numbers keep skipping pages sequence fine 1-40then numbering stopwhat happen,1
please tell hide page numbers pag,1
difficult microsoft cant custom numbering opt,1
benefit using disjoint sets compared data structur,1
wrote -2 queue 157 posit,1
sir title serial number 111 right,1
helpful video sir please suggest good ds algorithm book,1
set -2 index 1,1
sir algorithm use dynamic programming divide conquer greedy method 3 methods 1 algorithm algorithm us,1
sir im great fan videos make things really easy us matter complex problem statement since time complexity algorithm polynomial again find mst minimum spanning tree add cost last vertex source final result way oe log v complexity please correct im wrong,1
abdul bari time complexity tsp done way,1
guessing ablation reduce amount time ultimately consider possible routes possible vertices thus correct,1
sir lcs problems think u forget,1
sir get full video course java,1
think on-m1m 1130 video,1
professor plz,1
sir time complexity recurs,1
string editing problem,1
cost 1-5 11 direct path 1 5 infin,1
2 5 connected visiting 5 2,1
site,1
sir r u teaching data structures algorithm,1
connect linkedin,1
sir bresenhams kab yoga upload,1
thanks u making nice tutorialscan u make video prove problem np complet,1
whiletrue goes loop also dont get explanation along wrote mod,1
taken 1-2-3-1,1
applications hamiltonian graph,1
1-4-2-5-3-1 visiting node right edge 2 5 graph visit,1
sir u made video bresenham line drawing algorithm us,1
cf stf,1
video look normal 2x spe,1
abdul hai lower bound theori,1
going upload entire cours,1
sir aw age cost 228 path 12 cost528 path 15 don kon sa lowest yoga,1
node 6 path 4-2 changed 4th row 2nd column infinity 2-1 infinity changed 2-4 infinity please repli,1
where bresenhams line plc plc ne,1
sir please medio bresenhams algorithm need bad,1
one best lecture topic youtube thanks sir one doubt mind last told solved polynomial time also solved actually didnt get point problem u r refering mean u r assuming solved one also solved mean ord,1
sir one longest common sequence length find allbecause tabular method gives one sequ,1
frequency occurrence certain characters 1 string please answer would proceed also,1
recursion technique used return 1csi1j1 dp technique used csi1csi-1j-1 convert recursion code dp cod,1
arent approach dynamic programming techniques using recursion memoization top-to-bottom approach dynamic programming using iterative approach table bottom-to-top approach dynamic programming isnt correct keeps emphasising second method 1502 dynamic programming earlier method dynamic programming please help clear doubts thank,1
considered cost 3 back 1 get 28 node 3,1
someone plz proof dp work,1
sir find pattern take lot timewill suggest anything improv,1
included also common str,1
understand part dynamic programming simulations table moving diagonally matches checking maximum mean mechanism logic dp lik,1
looks happy start video anyone observ,1
sir coupon code algorithm data structure dmy cours,1
sir videos amazing ive understood concepts one go one question find characters sub sequence overlapping subproblems mean say able identify characters dynamic programming get know tree memo,1
point video memoization part begin,1
great video someone tell slash zero sequences end 0 segment around 900 mark,1
hi sir doubteven dynamic programming algorithm using recursion lcs dynamic programming recursion diff,1
sir couldnt understand go 4 node 3 node please explain prop,1
doubt connection 2 5 vertices thr solution 1-4-2-5-3-1,1
please make video bresenhams also,1
sir u upload video algorithms reliability designplease sir urg,1
sir u please send code implementing concept,1
sir please make dp tutori,1
also discuss code difficult convert code beginners please consid,1
sir please teach concepts using code really request explain codethank much teaching concepts well feel blessed learn,1
video isnt correct position playlist could please correct ord,1
excellent explanation sir please explain implementation algorithm,1
sir please make complete video tutorial java put dmi,1
sir please continue playlist helpful us,1
sir please upload next video videos awesom,1
sir upload videos java pleas,1
plz continue video series java,1
sir people like make world better place live purchased data structures c course fantastic switch java please make course java,1
sir made videos java more searched lot channels java understood properly understand youplease humble request please make full java advance nd coreplease sir want learn java,1
sir please upload video lectures core java quickly soon poss,1
iii sir please upload videos c java pleas,1
please sir continue full java cours,1
please finish cours,1
sir please complete java lecture courseyour teaching excellent learned lot,1
sir please continue java programming teach,1
sir please make video java,1
pnzz continue uploading videos java eagerly waiting next videos java,1
simply video,1
hi sir fair sire waiting videos since 9-10 months havent posted least tell whether post plz reply sir,1
please continue perfect,1
please update java playlist,1
sir please continue cours,1
sir please start new videos explaining start coding java,1
iii sir please make video function write us,1
sir plz complete full java series request,1
sir please upload videos java,1
sir please videos java,1
sirplease upload remaining concept java soon possible request sir plzzzzzzz,1
sir please upload video,1
sir please upload videos java,1
ho sir plz add videos java,1
sir please make video jv internal jv architectur,1
great video airbus please provide implementation algorithm end video,1
please add video naive string matching algorithm also,1
bro plz need maximum sub array problem,1
sir plz explain printing longest increasing subsequent using dynamic program,1
sir plz make video booths algorithm impsirrrr,1
sir pnzz make video shortest uncommon subsequent using dp,1
sir plz upload subjects also u teach sirwould helpful provide patron link means many students like donate money also sir,1
sir plz make videos horspool boxer moore plz sirasap,1
sir u plz upload video query optimization dms including algorithms relational algebra operations heuristic based query optimization cost based query optimization plz,1
sir discrete bhi para dol,1
edge43 45 wrong,1
43 position written wrong thing write infinity actually comes 0,1
first thank sir superb understandable concept sir problem sir solved cost7 38 50 im wrong theres mistake writing plz help abdulbari,1
value node 8 27 less node 6 whole tree wrong,1
7 th node matrix u explain may wrong iam getting another valu,1
got wrong reduce 7th matrix nd 10 matrix u please tell ans 38 nd 25,1
solutions wrong 459 1700 cost 5th vertex 31 shouldnt 26 c15r12526,1
problem cost,1
time complexity pure recursion pow2 mn correct wrong,1
although explanation good everything become irrelevant dont tell derived code ie mathematical approach longest common subsequent - dynamic programming httpsyoutubetyznrcul5ou,1
please upload video transitive closure direct graph thank,1
sir excellent way explanation possible please upload video rod cutting problem,1
best videos programming ever found youtube thank sir videos helpful competitive programming seeing explanations write correct code lots respect please make videos - 1 longest increasing subsequent 2 longest palindromic subsequent 3 edit dist,1
whats algorithm print final answ,1
sir subjects teaching teaching method best listen video class book requir,1
sir shorter link strategy travelling sales man problem,1
sir efficient algorithm tsp 1dynamic programming 2branch bound time complexity tsp using branch bound,1
sir graph directed graph doesnt access remaining visited vertex could take minimum value visited vertex visited vertex granted access visit,1
1 1 infinity videos zero,1
sir ive understood place infinity matrix ie destroying path prevent closed loop formation sir may know matrix reduced ensuring zero every row column,1
question got point finding slope get whether 1 calculating slope need trace lin,1
im sure cg get pixel coordinates point-something usually floor rounded pixel 48 technically still pixel 4 5,1
taken 0648100 s3 set nt take device take cost 100,1
believe 0648 100 063 105 order need take 0648 100 first came earlier reason 063 105 eliminated lower reliability tiny detail good video,1
isnt reduction 2-sat 2-sat p problem right,1
think video bad situated playlist located graphs session instead locate divide conquer video,1
think height tree written identifier total number nodes want parent bigger tree become parent smaller tree lets say height 2 height 3 trees merge 3 2 new tree height 4 merge 2 3 height new tree stays 3,1
source matrix position 31 value change value 0 path,1
sir due respect problem algorithm ac ur also put pixel last pointafter loop put pixel called one time putpixelx1y1,1
sir basis comparison performance-wise traveling salesman problem 8 queens problem want know using backtracking better branch--bound vice-versa one approach lead less number computations much computation reduced specific cases like 8 queens problem better use backtracking relates constraint queen able kill whereas traveling salesman problem main objective minimize cost given function whereas theres cost function case 8 queen,1
got question topic please share comment section experts answer online nl certification training httpsgooglc1pw7d call edureka us 18336900808 toll-free india 918861301699 write back us salesedurekaco,1
hey bit guidance anyone battled like using charm get lt installed type project window import lt nltkdownload executed given options shown video,1
sentiment analysis sentiment,1
1450 frequency distinct frequency distribut,1
anaconda downloaded someone guide download lt librari,1
fi live stone age era,1
dist function list vari,1
possible build nl app foreign language english,1
hi apply nl processing corporal containing emoji sent,1
285200,1
,1
whats fdistwordlower1 1,1
find grammar mistakes sentence using lt please assist exampl,1
giving commandprintoslistdirnltkdatafindcorporai getting following error---------------------------------------------------------------------------indexerror traceback recent call lastipython-input-4-65400bba0e7d module---- 1 printoslistdirnltkdatafindcorporaappdatalocalcontinuumanaconda3website-packagesnltkdatapy findresourcename paths676677 identify package ie zip file download-- 678 resourcezipname resourcenamesplit1679 resourcezipnameendswithzip680 resourcezipname resourcezipnamerpartition0indexerror list index rangehow solved systems throwing error system getting error,1
racial en espanol games para que para un maldito cursor en plate si undo aprenderlo en youtube visited este sitio web httpsfaztwebcom httpsfalcnmstercom si quiere pagan stop maldives latino visited httpsplatzicom,1
get present,1
hi im someone little background programming badly need find way semantic similarity comparisons sentences research project already lost part brought lt downloaded com,1
